País,Región,Provincia,Distrito,Ubigeo,Población
Colombia,Meta,,San Carlos de Guaroa,50680,13620
Colombia,Meta,,San Juan de Arama,50683,9993
Colombia,Meta,,San Juanito,50686,1415
Colombia,Meta,,San Martín,50689,29867
Colombia,Meta,,Vistahermosa,50711,19392
Colombia,Nariño,,Pasto,52001,413484
Colombia,Nariño,,Albán,52019,10070
Colombia,Nariño,,Aldana,52022,7769
Colombia,Nariño,,Ancuya,52036,9108
Colombia,Nariño,,Arboleda,52051,9146
Colombia,Nariño,,Barbacoas,52079,58608
Colombia,Nariño,,Belén,52083,6636
Colombia,Nariño,,Buesaco,52110,25063
Colombia,Nariño,,Colón,52203,8904
Colombia,Nariño,,Consacá,52207,14480
Colombia,Nariño,,Contadero,52210,7618
Colombia,Nariño,,Córdoba,52215,16338
Colombia,Nariño,,Cuaspud Carlosama,52224,9675
Colombia,Nariño,,Cumbal,52227,38792
Colombia,Nariño,,Cumbitara,52233,6188
Colombia,Nariño,,Chachagüí,52240,15949
Colombia,Nariño,,El Charco,52250,23249
Colombia,Nariño,,El Peñol,52254,7776
Colombia,Nariño,,El Rosario,52256,12935
Colombia,Nariño,,El Tablón de Gómez,52258,15092
Colombia,Nariño,,El Tambo,52260,14900
Colombia,Nariño,,Funes,52287,7535
Colombia,Nariño,,Guachucal,52317,20466
Colombia,Nariño,,Guaitarilla,52320,11990
Colombia,Nariño,,Gualmatán,52323,7398
Colombia,Nariño,,Iles,52352,7995
Colombia,Nariño,,Imués,52354,7994
Colombia,Nariño,,Ipiales,52356,121546
Colombia,Nariño,,La Cruz,52378,19528
Colombia,Nariño,,La Florida,52381,10516
Colombia,Nariño,,La Llanada,52385,6683
Colombia,Nariño,,La Tola,52390,7709
Colombia,Nariño,,La Unión,52399,33456
Colombia,Nariño,,Leiva,52405,10207
Colombia,Nariño,,Linares,52411,10592
Colombia,Nariño,,Los Andes,52418,9809
Colombia,Nariño,,Magüí,52427,26143
Colombia,Nariño,,Mallama,52435,9440
Colombia,Nariño,,Mosquera,52473,12625
Colombia,Nariño,,Nariño,52480,4545
Colombia,Nariño,,Olaya Herrera,52490,26469
Colombia,Nariño,,Ospina,52506,7439
Colombia,Nariño,,Francisco Pizarro,52520,14944
Colombia,Nariño,,Policarpa,52540,10386
Colombia,Nariño,,Potosí,52560,10777
Colombia,Nariño,,Providencia,52565,5818
Colombia,Nariño,,Puerres,52573,8924
Colombia,Nariño,,Pupiales,52585,18277
Colombia,Nariño,,Ricaurte,52612,20676
Colombia,Nariño,,Roberto Payán,52621,13328
Colombia,Nariño,,Samaniego,52678,30137
Colombia,Nariño,,Sandoná,52683,21386
Colombia,Nariño,,San Bernardo,52685,9644
Colombia,Nariño,,San Lorenzo,52687,19392
Colombia,Nariño,,San Pablo,52693,15941
Colombia,Nariño,,San Pedro de Cartago,52694,7167
Colombia,Nariño,,Santa Bárbara,52696,14144
Colombia,Nariño,,Santacruz,52699,11352
Colombia,Nariño,,Sapuyes,52720,7678
Colombia,Nariño,,Taminango,52786,18629
Colombia,Nariño,,Tangua,52788,14162
Colombia,Nariño,,San Andrés de Tumaco,52835,267010
Colombia,Nariño,,Túquerres,52838,46757
Colombia,Nariño,,Yacuanquer,52885,11496
Colombia,Norte de Santander,,San José de Cúcuta,54001,812176
Colombia,Norte de Santander,,Ábrego,54003,35936
Colombia,Norte de Santander,,Arboledas,54051,11028
Colombia,Norte de Santander,,Bochalema,54099,9385
Colombia,Norte de Santander,,Bucarasica,54109,7263
Colombia,Norte de Santander,,Cácota,54125,3181
Colombia,Norte de Santander,,Cáchira,54128,12500
Colombia,Norte de Santander,,Chinácota,54172,19845
Colombia,Norte de Santander,,Chitagá,54174,13330
Colombia,Norte de Santander,,Convención,54206,21175
Colombia,Norte de Santander,,Cucutilla,54223,9280
Colombia,Norte de Santander,,Durania,54239,5197
Colombia,Norte de Santander,,El Carmen,54245,15080
Colombia,Norte de Santander,,El Tarra,54250,23521
Colombia,Norte de Santander,,El Zulia,54261,30816
Colombia,Norte de Santander,,Gramalote,54313,8346
Colombia,Norte de Santander,,Hacarí,54344,11559
Colombia,Norte de Santander,,Herrán,54347,7841
Colombia,Norte de Santander,,Labateca,54377,7189
Colombia,Norte de Santander,,La Esperanza,54385,13144
Colombia,Norte de Santander,,La Playa,54398,8741
Colombia,Norte de Santander,,Los Patios,54405,103733
Colombia,Norte de Santander,,Lourdes,54418,4537
Colombia,Norte de Santander,,Mutiscua,54480,4843
Colombia,Norte de Santander,,Ocaña,54498,135344
Colombia,Norte de Santander,,Pamplona,54518,56894
Colombia,Norte de Santander,,Pamplonita,54520,6239
Colombia,Norte de Santander,,Puerto Santander,54553,9913
Colombia,Norte de Santander,,Ragonvalia,54599,6751
Colombia,Norte de Santander,,Salazar,54660,11664
Colombia,Norte de Santander,,San Calixto,54670,14496
Colombia,Norte de Santander,,San Cayetano,54673,8102
Colombia,Norte de Santander,,Santiago,54680,3861
Colombia,Norte de Santander,,Sardinata,54720,28989
Colombia,Norte de Santander,,Silos,54743,7127
Colombia,Norte de Santander,,Teorama,54800,18731
Colombia,Norte de Santander,,Tibú,54810,62151
Colombia,Norte de Santander,,Toledo,54820,17714
Colombia,Norte de Santander,,Villa Caro,54871,5727
Colombia,Norte de Santander,,Villa del Rosario,54874,116221
Colombia,Quindio,,Armenia,63001,309474
Colombia,Quindio,,Buenavista,63111,3237
Colombia,Quindio,,Calarcá,63130,76398
Colombia,Quindio,,Circasia,63190,29650
Colombia,Quindio,,Córdoba,63212,5934
Colombia,Quindio,,Filandia,63272,12654
Colombia,Quindio,,Génova,63302,7773
Colombia,Quindio,,La Tebaida,63401,35189
Colombia,Quindio,,Montenegro,63470,38460
Colombia,Quindio,,Pijao,63548,5452
Colombia,Quindio,,Quimbaya,63594,32040
Colombia,Quindio,,Salento,63690,9787
Colombia,Risaralda,,Pereira,66001,482483
Colombia,Risaralda,,Apía,66045,12637
Colombia,Risaralda,,Balboa,66075,6528
Colombia,Risaralda,,Belén de Umbría,66088,25317
Colombia,Risaralda,,Dosquebradas,66170,225939
Colombia,Risaralda,,Guática,66318,12435
Colombia,Risaralda,,La Celia,66383,7660
Colombia,Risaralda,,La Virginia,66400,28540
Colombia,Risaralda,,Marsella,66440,17234
Colombia,Risaralda,,Mistrató,66456,17557
Colombia,Risaralda,,Pueblo Rico,66572,16789
Colombia,Risaralda,,Quinchía,66594,27939
Colombia,Risaralda,,Santa Rosa de Cabal,66682,79960
Colombia,Risaralda,,Santuario,66687,12861
Colombia,Santander,,Bucaramanga,68001,619703
Colombia,Santander,,Aguada,68013,1954
Colombia,Santander,,Albania,68020,4320
Colombia,Santander,,Aratoca,68051,8715
Colombia,Santander,,Barbosa,68077,33149
Colombia,Santander,,Barichara,68079,11163
Colombia,Santander,,Barrancabermeja,68081,216326
Colombia,Santander,,Betulia,68092,6279
Colombia,Santander,,Bolívar,68101,11910
Colombia,Santander,,Cabrera,68121,2025
Colombia,Santander,,California,68132,2262
Colombia,Santander,,Capitanejo,68147,5752
Colombia,Santander,,Carcasí,68152,4458
Colombia,Santander,,Cepitá,68160,2128
Colombia,Santander,,Cerrito,68162,7112
Colombia,Santander,,Charalá,68167,12828
Colombia,Santander,,Charta,68169,3032
Colombia,Santander,,Chimá,68176,3005
Colombia,Santander,,Chipatá,68179,5361
Colombia,Santander,,Cimitarra,68190,35747
Colombia,Santander,,Concepción,68207,6040
Colombia,Santander,,Confines,68209,3274
Colombia,Santander,,Contratación,68211,3858
Colombia,Santander,,Coromoro,68217,5296
Colombia,Santander,,Curití,68229,13326
Colombia,Santander,,El Carmen de Chucurí,68235,22596
Colombia,Santander,,El Guacamayo,68245,2292
Colombia,Santander,,El Peñón,68250,5400
Colombia,Santander,,El Playón,68255,14214
Colombia,Santander,,Encino,68264,2737
Colombia,Santander,,Enciso,68266,3657
Colombia,Santander,,Florián,68271,6084
Colombia,Santander,,Floridablanca,68276,339490
Colombia,Santander,,Galán,68296,3031
Colombia,Santander,,Gámbita,68298,4218
Colombia,Santander,,Girón,68307,175720
Colombia,Santander,,Guaca,68318,6297
Colombia,Santander,,Guadalupe,68320,4760
Colombia,Santander,,Guapotá,68322,2509
Colombia,Santander,,Guavatá,68324,4464
Colombia,Santander,,Güepsa,68327,5399
Colombia,Santander,,Hato,68344,2420
Colombia,Santander,,Jesús María,68368,3457
Colombia,Santander,,Jordán,68370,1396
Colombia,Santander,,La Belleza,68377,6684
Colombia,Santander,,Landázuri,68385,10717
Colombia,Santander,,La Paz,68397,5236
Colombia,Santander,,Lebrija,68406,46053
Colombia,Santander,,Los Santos,68418,15503
Colombia,Santander,,Macaravita,68425,2265
Colombia,Santander,,Málaga,68432,21728
Colombia,Santander,,Matanza,68444,5345
Colombia,Santander,,Mogotes,68464,10897
Colombia,Santander,,Molagavita,68468,4325
Colombia,Santander,,Ocamonte,68498,6201
Colombia,Santander,,Oiba,68500,11136
Colombia,Santander,,Onzaga,68502,4306
Colombia,Santander,,Palmar,68522,1491
Colombia,Santander,,Palmas del Socorro,68524,2664
Colombia,Santander,,Páramo,68533,4925
Colombia,Santander,,Piedecuesta,68547,192193
Colombia,Santander,,Pinchote,68549,5526
Colombia,Santander,,Puente Nacional,68572,15576
Colombia,Santander,,Puerto Parra,68573,7971
Colombia,Santander,,Puerto Wilches,68575,35915
Colombia,Santander,,Rionegro,68615,27116
Colombia,Santander,,Sabana de Torres,68655,34946
Colombia,Santander,,San Andrés,68669,9161
Colombia,Santander,,San Benito,68673,3076
Colombia,Santander,,San Gil,68679,63602
Colombia,Santander,,San Joaquín,68682,2307
Colombia,Santander,,San José de Miranda,68684,4467
Colombia,Santander,,San Miguel,68686,2692
Colombia,Santander,,San Vicente de Chucurí,68689,36697
Colombia,Santander,,Santa Bárbara,68705,2530
Colombia,Santander,,Santa Helena del Opón,68720,3572
Colombia,Santander,,Simacota,68745,10788
Colombia,Santander,,Socorro,68755,35936
Colombia,Santander,,Suaita,68770,10691
Colombia,Santander,,Sucre,68773,7602
Colombia,Santander,,Suratá,68780,4135
Colombia,Santander,,Tona,68820,7656
Colombia,Santander,,Valle de San José,68855,6425
Colombia,Santander,,Vélez,68861,26342
Colombia,Santander,,Vetas,68867,2345
Colombia,Santander,,Villanueva,68872,8818
Colombia,Santander,,Zapatoca,68895,10011
Colombia,Sucre,,Sincelejo,70001,314233
Colombia,Sucre,,Buenavista,70110,11361
Colombia,Sucre,,Caimito,70124,17181
Colombia,Sucre,,Coloso,70204,9428
Colombia,Sucre,,Corozal,70215,71381
Colombia,Sucre,,Coveñas,70221,21420
Colombia,Sucre,,Chalán,70230,4841
Colombia,Sucre,,El Roble,70233,10437
Colombia,Sucre,,Galeras,70235,24554
Colombia,Sucre,,Guaranda,70265,19170
Colombia,Sucre,,La Unión,70400,14474
Colombia,Sucre,,Los Palmitos,70418,24924
Colombia,Sucre,,Majagual,70429,42142
Colombia,Sucre,,Morroa,70473,16565
Colombia,Sucre,,Ovejas,70508,24131
Colombia,Sucre,,Palmito,70523,16444
Colombia,Sucre,,Sampués,70670,53227
Colombia,Sucre,,San Benito Abad,70678,31306
Colombia,Sucre,,San Juan de Betulia,70702,14476
Colombia,Sucre,,San Marcos,70708,62361
Colombia,Sucre,,San Onofre,70713,57051
Colombia,Sucre,,San Pedro,70717,20308
Colombia,Sucre,,San Luis de Sincé,70742,33430
Colombia,Sucre,,Sucre,70771,32983
Colombia,Sucre,,Santiago de Tolú,70820,34829
Colombia,Sucre,,Tolú Viejo,70823,23387
Colombia,Tolima,,Ibagué,73001,544132
Colombia,Tolima,,Alpujarra,73024,4739
Colombia,Tolima,,Alvarado,73026,9334
Colombia,Tolima,,Ambalema,73030,6900
Colombia,Tolima,,Anzoátegui,73043,10589
Colombia,Tolima,,Armero,73055,13543
Colombia,Tolima,,Ataco,73067,20116
Colombia,Tolima,,Cajamarca,73124,19408
Colombia,Tolima,,Carmen de Apicalá,73148,11211
Colombia,Tolima,,Casabianca,73152,6436
Colombia,Tolima,,Chaparral,73168,54809
Colombia,Tolima,,Coello,73200,8524
Colombia,Tolima,,Coyaima,73217,23636
Colombia,Tolima,,Cunday,73226,8801
Colombia,Tolima,,Dolores,73236,8648
Colombia,Tolima,,Espinal,73268,75257
Colombia,Tolima,,Falan,73270,7955
Colombia,Tolima,,Flandes,73275,30317
Colombia,Tolima,,Fresno,73283,32165
Colombia,Tolima,,Guamo,73319,34880
Colombia,Tolima,,Herveo,73347,7703
Colombia,Tolima,,Honda,73349,26144
Colombia,Tolima,,Icononzo,73352,12634
Colombia,Tolima,,Lérida,73408,18777
Colombia,Tolima,,Líbano,73411,38066
Colombia,Tolima,,Mariquita,73443,39526
Colombia,Tolima,,Melgar,73449,38156
Colombia,Tolima,,Murillo,73461,4479
Colombia,Tolima,,Natagaima,73483,14923
Colombia,Tolima,,Ortega,73504,34847
Colombia,Tolima,,Palocabildo,73520,9762
Colombia,Tolima,,Piedras,73547,7076
Colombia,Tolima,,Planadas,73555,27453
Colombia,Tolima,,Prado,73563,8818
Colombia,Tolima,,Purificación,73585,24070
Colombia,Tolima,,Rioblanco,73616,23429
Colombia,Tolima,,Roncesvalles,73622,5652
Colombia,Tolima,,Rovira,73624,22495
Colombia,Tolima,,Saldaña,73671,14936
Colombia,Tolima,,San Antonio,73675,13535
Colombia,Tolima,,San Luis,73678,13478
Colombia,Tolima,,Santa Isabel,73686,5815
Colombia,Tolima,,Suárez,73770,3934
Colombia,Tolima,,Valle de San Juan,73854,5545
Colombia,Tolima,,Venadillo,73861,13266
Colombia,Tolima,,Villahermosa,73870,9801
Colombia,Tolima,,Villarrica,73873,5228
Colombia,Valle del Cauca,,Cali,76001,2283846
Colombia,Valle del Cauca,,Alcalá,76020,14890
Colombia,Valle del Cauca,,Andalucía,76036,23029
Colombia,Valle del Cauca,,Ansermanuevo,76041,18345
Colombia,Valle del Cauca,,Argelia,76054,5550
Colombia,Valle del Cauca,,Bolívar,76100,16472
Colombia,Valle del Cauca,,Buenaventura,76109,324130
Colombia,Valle del Cauca,,Guadalajara de Buga,76111,133690
Colombia,Valle del Cauca,,Bugalagrande,76113,26121
Colombia,Valle del Cauca,,Caicedonia,76122,29596
Colombia,Valle del Cauca,,Calima,76126,19420
Colombia,Valle del Cauca,,Candelaria,76130,94103
Colombia,Valle del Cauca,,Cartago,76147,143281
Colombia,Valle del Cauca,,Dagua,76233,49793
Colombia,Valle del Cauca,,El Águila,76243,9157
Colombia,Valle del Cauca,,El Cairo,76246,7056
Colombia,Valle del Cauca,,El Cerrito,76248,57960
Colombia,Valle del Cauca,,El Dovio,76250,9220
Colombia,Valle del Cauca,,Florida,76275,58522
Colombia,Valle del Cauca,,Ginebra,76306,25104
Colombia,Valle del Cauca,,Guacarí,76318,35513
Colombia,Valle del Cauca,,Jamundí,76364,181478
Colombia,Valle del Cauca,,La Cumbre,76377,17342
Colombia,Valle del Cauca,,La Unión,76400,34776
Colombia,Valle del Cauca,,La Victoria,76403,12501
Colombia,Valle del Cauca,,Obando,76497,12640
Colombia,Valle del Cauca,,Palmira,76520,359549
Colombia,Valle del Cauca,,Pradera,76563,49416
Colombia,Valle del Cauca,,Restrepo,76606,16541
Colombia,Valle del Cauca,,Riofrío,76616,15991
Colombia,Valle del Cauca,,Roldanillo,76622,37773
Colombia,Valle del Cauca,,San Pedro,76670,18136
Colombia,Valle del Cauca,,Sevilla,76736,43794
Colombia,Valle del Cauca,,Toro,76823,14995
Colombia,Valle del Cauca,,Trujillo,76828,19748
Colombia,Valle del Cauca,,Tuluá,76834,232775
Colombia,Valle del Cauca,,Ulloa,76845,5831
Colombia,Valle del Cauca,,Versalles,76863,7461
Colombia,Valle del Cauca,,Vijes,76869,13291
Colombia,Valle del Cauca,,Yotoco,76890,16468
Colombia,Valle del Cauca,,Yumbo,76892,108869
Colombia,Valle del Cauca,,Zarzal,76895,43194
Colombia,Arauca,,Arauca,81001,100690
Colombia,Arauca,,Arauquita,81065,63432
Colombia,Arauca,,Cravo Norte,81220,4576
Colombia,Arauca,,Fortul,81300,24198
Colombia,Arauca,,Puerto Rondón,81591,5235
Colombia,Arauca,,Saravena,81736,65107
Colombia,Arauca,,Tame,81794,54160
Colombia,Casanare,,Yopal,85001,194079
Colombia,Casanare,,Aguazul,85010,41166
Colombia,Casanare,,Chámeza,85015,2531
Colombia,Casanare,,Hato Corozal,85125,13866
Colombia,Casanare,,La Salina,85136,1437
Colombia,Casanare,,Maní,85139,18304
Colombia,Casanare,,Monterrey,85162,19474
Colombia,Casanare,,Nunchía,85225,9987
Colombia,Casanare,,Orocué,85230,14075
Colombia,Casanare,,Paz de Ariporo,85250,40991
Colombia,Casanare,,Pore,85263,12875
Colombia,Casanare,,Recetor,85279,1592
Colombia,Casanare,,Sabanalarga,85300,4078
Colombia,Casanare,,Sácama,85315,2367
Colombia,Casanare,,San Luis de Palenque,85325,9031
Colombia,Casanare,,Támara,85400,7076
Colombia,Casanare,,Tauramena,85410,26791
Colombia,Casanare,,Trinidad,85430,15197
Colombia,Casanare,,Villanueva,85440,40227
Colombia,Putumayo,,Mocoa,86001,64807
Colombia,Putumayo,,Colón,86219,5893
Colombia,Putumayo,,Orito,86320,40980
Colombia,Putumayo,,Puerto Asís,86568,73141
Colombia,Putumayo,,Puerto Caicedo,86569,17043
Colombia,Putumayo,,Puerto Guzmán,86571,38586
Colombia,Putumayo,,Puerto Leguízamo,86573,32718
Colombia,Putumayo,,Sibundoy,86749,16997
Colombia,Putumayo,,San Francisco,86755,6332
Colombia,Putumayo,,San Miguel,86757,21293
Colombia,Putumayo,,Santiago,86760,7831
Colombia,Putumayo,,Valle del Guamuez,86865,35984
Colombia,Putumayo,,Villagarzón,86885,27111
Colombia,Archipiélago de San Andrés,,San Andrés,88001,56309
Colombia,Archipiélago de San Andrés,,Providencia,88564,5940
Colombia,Amazonas,,Leticia,91001,54927
Colombia,Amazonas,,El Encanto (ANM),91263,2152
Colombia,Amazonas,,La Chorrera (ANM),91405,3204
Colombia,Amazonas,,La Pedrera (ANM),91407,4254
Colombia,Amazonas,,La Victoria (ANM),91430,694
Colombia,Amazonas,,Miriti - Paraná (ANM),91460,1938
Colombia,Amazonas,,Puerto Alegría (ANM),91530,792
Colombia,Amazonas,,Puerto Arica (ANM),91536,1093
Colombia,Amazonas,,Puerto Nariño,91540,10928
Colombia,Amazonas,,Puerto Santander (ANM),91669,1961
Colombia,Amazonas,,Tarapacá (ANM),91798,4375
Colombia,Guainía,,Inírida,94001,37917
Colombia,Guainía,,Barrancominas*,94343,11085
Colombia,Guainía,,Mapiripana (ANM),94663,0
Colombia,Guainía,,San Felipe (ANM),94883,2002
Colombia,Guainía,,Puerto Colombia (ANM),94884,2215
Colombia,Guainía,,La Guadalupe (ANM),94885,334
Colombia,Guainía,,Cacahual (ANM),94886,1010
Colombia,Guainía,,Pana Pana (ANM),94887,2324
Colombia,Guainía,,Morichal (ANM),94888,1047
Colombia,Guaviare,,San José del Guaviare,95001,63208
Colombia,Guaviare,,Calamar,95015,11618
Colombia,Guaviare,,El Retorno,95025,17478
Colombia,Guaviare,,Miraflores,95200,8193
Colombia,Vaupés,,Mitú,97001,34886
Colombia,Vaupés,,Carurú,97161,3600
Colombia,Vaupés,,Pacoa (ANM),97511,4809
Colombia,Vaupés,,Taraira,97666,2608
Colombia,Vaupés,,Papunahua (ANM),97777,825
Colombia,Vaupés,,Yavaraté (ANM),97889,1233
Colombia,Vichada,,Puerto Carreño,99001,22614
Colombia,Vichada,,La Primavera,99524,11205
Colombia,Vichada,,Santa Rosalía,99624,4640
Colombia,Vichada,,Cumaribo,99773,87018
Perú,Amazonas,Chachapoyas,Chachapoyas,10101,41335
Perú,Amazonas,Chachapoyas,Asunción,10102,271
Perú,Amazonas,Chachapoyas,Balsas,10103,1137
Perú,Amazonas,Chachapoyas,Cheto,10104,713
Perú,Amazonas,Chachapoyas,Chiliquín,10105,561
Perú,Amazonas,Chachapoyas,Chuquibamba,10106,1884
Perú,Amazonas,Chachapoyas,Granada,10107,549
Perú,Amazonas,Chachapoyas,Huancas,10108,1526
Perú,Amazonas,Chachapoyas,La Jalca,10109,3418
Perú,Amazonas,Chachapoyas,Leimebamba,10110,3738
Perú,Amazonas,Chachapoyas,Levanto,10111,774
Perú,Amazonas,Chachapoyas,Magdalena,10112,900
Perú,Amazonas,Chachapoyas,Mariscal Castilla,10113,1631
Perú,Amazonas,Chachapoyas,Molinopampa,10114,2201
Perú,Amazonas,Chachapoyas,Montevideo,10115,459
Perú,Amazonas,Chachapoyas,Olleros,10116,446
Perú,Amazonas,Chachapoyas,Quinjalca,10117,763
Perú,Amazonas,Chachapoyas,San Francisco De Daguas,10118,332
Perú,Amazonas,Chachapoyas,San Isidro De Maino,10119,570
Perú,Amazonas,Chachapoyas,Soloco,10120,1224
Perú,Amazonas,Chachapoyas,Sonche,10121,286
Perú,Amazonas,Bagua,Bagua,10201,30790
Perú,Amazonas,Bagua,Aramango,10202,9613
Perú,Amazonas,Bagua,Copallín,10203,4213
Perú,Amazonas,Bagua,El Parco,10204,1251
Perú,Amazonas,Bagua,Imaza,10205,34240
Perú,Amazonas,Bagua,La Peca,10206,6226
Perú,Amazonas,Bongará,Jumbilla,10301,1232
Perú,Amazonas,Bongará,Chisquilla,10302,308
Perú,Amazonas,Bongará,Churuja,10303,292
Perú,Amazonas,Bongará,Corosha,10304,849
Perú,Amazonas,Bongará,Cuispes,10305,638
Perú,Amazonas,Bongará,Florida,10306,6283
Perú,Amazonas,Bongará,Jazan,10307,7588
Perú,Amazonas,Bongará,Recta,10308,208
Perú,Amazonas,Bongará,San Carlos,10309,606
Perú,Amazonas,Bongará,Shipasbamba,10310,1748
Perú,Amazonas,Bongará,Valera,10311,715
Perú,Amazonas,Bongará,Yambrasbamba,10312,5513
Perú,Amazonas,Condorcanqui,Nieva,10401,19600
Perú,Amazonas,Condorcanqui,El Cenepa,10402,13578
Perú,Amazonas,Condorcanqui,Río Santiago,10403,19233
Perú,Amazonas,Luya,Lámud,10501,2305
Perú,Amazonas,Luya,Camporredondo,10502,7729
Perú,Amazonas,Luya,Cocabamba,10503,1913
Perú,Amazonas,Luya,Colcamar,10504,1739
Perú,Amazonas,Luya,Conila,10505,1819
Perú,Amazonas,Luya,Inguilpata,10506,417
Perú,Amazonas,Luya,Longuita,10507,833
Perú,Amazonas,Luya,Lonya Chico,10508,775
Perú,Amazonas,Luya,Luya,10509,3957
Perú,Amazonas,Luya,Luya Viejo,10510,388
Perú,Amazonas,Luya,María,10511,724
Perú,Amazonas,Luya,Ocalli,10512,3966
Perú,Amazonas,Luya,Ocumal,10513,3554
Perú,Amazonas,Luya,Pisuquia,10514,4784
Perú,Amazonas,Luya,Providencia,10515,1320
Perú,Amazonas,Luya,San Cristóbal,10516,490
Perú,Amazonas,Luya,San Francisco Del Yeso,10517,688
Perú,Amazonas,Luya,San Jerónimo,10518,524
Perú,Amazonas,Luya,San Juan De Lopecancha,10519,388
Perú,Amazonas,Luya,Santa Catalina,10520,2222
Perú,Amazonas,Luya,Santo Tomás,10521,2793
Perú,Amazonas,Luya,Tingo,10522,1388
Perú,Amazonas,Luya,Trita,10523,1463
Perú,Amazonas,Rodríguez De Mendoza,San Nicolás,10601,6660
Perú,Amazonas,Rodríguez De Mendoza,Chirimoto,10602,2996
Perú,Amazonas,Rodríguez De Mendoza,Cochamal,10603,645
Perú,Amazonas,Rodríguez De Mendoza,Huambo,10604,2363
Perú,Amazonas,Rodríguez De Mendoza,Limabamba,10605,2242
Perú,Amazonas,Rodríguez De Mendoza,Longar,10606,1567
Perú,Amazonas,Rodríguez De Mendoza,Mariscal Benavides,10607,1477
Perú,Amazonas,Rodríguez De Mendoza,Milpuc,10608,393
Perú,Amazonas,Rodríguez De Mendoza,Omia,10609,10328
Perú,Amazonas,Rodríguez De Mendoza,Santa Rosa,10610,524
Perú,Amazonas,Rodríguez De Mendoza,Totora,10611,284
Perú,Amazonas,Rodríguez De Mendoza,Vista Alegre,10612,4955
Perú,Amazonas,Utcubamba,Bagua Grande,10701,59952
Perú,Amazonas,Utcubamba,Cajaruro,10702,23221
Perú,Amazonas,Utcubamba,Cumba,10703,8449
Perú,Amazonas,Utcubamba,El Milagro,10704,6576
Perú,Amazonas,Utcubamba,Jamalca,10705,6934
Perú,Amazonas,Utcubamba,Lonya Grande,10706,11681
Perú,Amazonas,Utcubamba,Yamón,10707,3255
Perú,Áncash,Huaraz,Huaraz,20101,70876
Perú,Áncash,Huaraz,Cochabamba,20102,1648
Perú,Áncash,Huaraz,Colcabamba,20103,239
Perú,Áncash,Huaraz,Huanchay,20104,1580
Perú,Áncash,Huaraz,Independencia,20105,93922
Perú,Áncash,Huaraz,Jangas,20106,5344
Perú,Áncash,Huaraz,La Libertad,20107,1084
Perú,Áncash,Huaraz,Olleros,20108,2487
Perú,Áncash,Huaraz,Pampas Grande,20109,956
Perú,Áncash,Huaraz,Pariacoto,20110,5391
Perú,Áncash,Huaraz,Pira,20111,3428
Perú,Áncash,Huaraz,Tarica,20112,8133
Perú,Áncash,Aija,Aija,20201,2169
Perú,Áncash,Aija,Coris,20202,1424
Perú,Áncash,Aija,Huacllán,20203,296
Perú,Áncash,Aija,La Merced,20204,1315
Perú,Áncash,Aija,Succha,20205,674
Perú,Áncash,Antonio Raymondi,Llamellín,20301,3216
Perú,Áncash,Antonio Raymondi,Aczo,20302,1752
Perú,Áncash,Antonio Raymondi,Chaccho,20303,1225
Perú,Áncash,Antonio Raymondi,Chingas,20304,1725
Perú,Áncash,Antonio Raymondi,Mirgas,20305,3832
Perú,Áncash,Antonio Raymondi,San Juan De Rontoy,20306,1055
Perú,Áncash,Asunción,Chacas,20401,4521
Perú,Áncash,Asunción,Acochaca,20402,2649
Perú,Áncash,Bolognesi,Chiquián,20501,3851
Perú,Áncash,Bolognesi,Abelardo Pardo Lezameta,20502,189
Perú,Áncash,Bolognesi,Antonio Raymondi,20503,896
Perú,Áncash,Bolognesi,Aquia,20504,1782
Perú,Áncash,Bolognesi,Cajacay,20505,1909
Perú,Áncash,Bolognesi,Canis,20506,221
Perú,Áncash,Bolognesi,Colquioc,20507,2027
Perú,Áncash,Bolognesi,Huallanca,20508,6064
Perú,Áncash,Bolognesi,Huasta,20509,1101
Perú,Áncash,Bolognesi,Huayllacayán,20510,1212
Perú,Áncash,Bolognesi,La Primavera,20511,359
Perú,Áncash,Bolognesi,Mangas,20512,455
Perú,Áncash,Bolognesi,Pacllón,20513,722
Perú,Áncash,Bolognesi,San Miguel De Corpanqui,20514,392
Perú,Áncash,Bolognesi,Ticllos,20515,534
Perú,Áncash,Carhuaz,Carhuaz,20601,17083
Perú,Áncash,Carhuaz,Acopampa,20602,2826
Perú,Áncash,Carhuaz,Amashca,20603,1453
Perú,Áncash,Carhuaz,Anta,20604,2617
Perú,Áncash,Carhuaz,Ataquero,20605,1636
Perú,Áncash,Carhuaz,Marcará,20606,11249
Perú,Áncash,Carhuaz,Pariahuanca,20607,1444
Perú,Áncash,Carhuaz,San Miguel De Aco,20608,2487
Perú,Áncash,Carhuaz,Shilla,20609,2858
Perú,Áncash,Carhuaz,Tinco,20610,4099
Perú,Áncash,Carhuaz,Yungar,20611,3304
Perú,Áncash,Carlos F. Fitzcarrald,San Luis,20701,10528
Perú,Áncash,Carlos F. Fitzcarrald,San Nicolás,20702,2947
Perú,Áncash,Carlos F. Fitzcarrald,Yauya,20703,3758
Perú,Áncash,Casma,Casma,20801,43919
Perú,Áncash,Casma,Buena Vista Alta,20802,5856
Perú,Áncash,Casma,Comandante Noel,20803,2396
Perú,Áncash,Casma,Yaután,20804,9587
Perú,Áncash,Corongo,Corongo,20901,1797
Perú,Áncash,Corongo,Aco,20902,321
